Text,Location
Theatre de la Cite Internationale,"Paris, France"
Fresque du Village Jourdain,"Paris, France"
Statue Mort de Laïs par Meusnier,"Paris, France"
Sculpture Force et Tendresse,"Paris, France"
Fresque Les Gardiennes,"Paris, France"
Hotel d'Almeyras,"Paris, France"
Le Fronton l'Histoire,"Paris, France"
Bibliotheque de l'Arsenal,"Paris, France"
Fresque Autoportrait,"Paris, France"
Memorial national aux évadés,"Paris, France"
Fresque Jean Zay,"Paris, France"
Fresque Musicale,"Paris, France"
Fresque Louis Braille,"Paris, France"
Sculpture Persée et Andromède,"Paris, France"
Statue Frederic Mistral,"Paris, France"
Galerie Estades Paris,"Paris, France"
"Fresque ""Masai""","Paris, France"
Fresque The Revolution,"Paris, France"
Fontaine du Conservatoire Municipal,"Paris, France"
Square Tolstoi,"Paris, France"
Fresque Turncoat,"Paris, France"
Ceramiques Les Merveilles d'Alice,"Paris, France"
Eglise Saint Gabriel,"Paris, France"
Fresque Serge & Jane,"Paris, France"
La Statue La Gloire,"Paris, France"
L'Enfance de Bacchus,"Paris, France"
"Fresque ""Corps allongés""","Paris, France"
Eglise Notre-Dame du Rosaire,"Paris, France"
"Fresque ""Paper planes""","Paris, France"
Fresque La Mer,"Paris, France"
Fresque Petite Galerie -5,"Paris, France"
Square Jean Morin,"Paris, France"
Fontaine de la Place Gambetta,"Paris, France"
Fresque Gaspard Monge,"Paris, France"
Carre-de-Baudouin Garden,"Paris, France"
Fresque Le Bestiaire,"Paris, France"
Fresque Poupee Andine,"Paris, France"
Au Passe Partout,"Paris, France"
Statue Saint Francois d'Assise,"Paris, France"
Fresque Homme Allonge,"Paris, France"
Fresque Women's Forum,"Paris, France"
Sculpture Uranus,"Paris, France"
Eglise Notre Dame de Lourdes,"Paris, France"
Buste de Jose-Maria de Heredia,"Paris, France"
La Galerie des Ateliers d'Artistes de Belleville,"Paris, France"
Buste de Beethoven,"Paris, France"
Statue de Saint-Nicolas,"Paris, France"
Statue l’Histoire Inscrivant le Centenaire,"Paris, France"
La Jeunesse,"Paris, France"
La statue de Saint-André,"Paris, France"
Square Alfred Capus,"Paris, France"
L'europeen,"Paris, France"
La statue de Louise de Savoie,"Paris, France"
Fontaine De La Reine,"Paris, France"
Atlantes Façade,"Paris, France"
Fresque L'Arbre,"Paris, France"
Theatre le Lieu,"Paris, France"
Galerie Chappe,"Paris, France"
Fresque Toussaint Louverture,"Paris, France"
Église Saint Joseph des Nations,"Paris, France"
Statue Vertumne dit aussi l'Automne,"Paris, France"
Fresque Sourire d'Enfant,"Paris, France"
Horizons suspendus,"Paris, France"
Statue de la Vierge a l'Enfant Jesus,"Paris, France"
Pont de Tolbiac,"Paris, France"
Fresque Ménilmontant,"Paris, France"
Statue La Tempérance,"Paris, France"
Fresque L'Homme Suspendu,"Paris, France"
Square Léo Ferré,"Paris, France"
Statue de Paul Adam,"Paris, France"
Fresque Asie et Retropolis,"Paris, France"
"Fresque ""Je suis si mignon ... que les chats s’inspirent de moi.""","Paris, France"
Fontaine Sainte Avoye,"Paris, France"
La Vision du Poete,"Paris, France"
Buste de Brassens,"Paris, France"
Sculpture La Pomone,"Paris, France"
Plaque Commémorative du Bicentenaire du Premier Vol Humain en Montgolfiere,"Paris, France"
Galerie Carla Magna,"Paris, France"
Sculpture de Niemeyer,"Paris, France"
Fresque Kouka,"Paris, France"
Maruani Mercier,"Paris, France"
Fresque Droit à un Habitat Decent,"Paris, France"
Fondation GoodPlanet,"Paris, France"
Fresque Phife Dawg,"Paris, France"
Fresque La Lionne,"Paris, France"
Immeuble Moderne - Faux Vestiges,"Paris, France"
"Fresque ""He for She""","Paris, France"
Fresque Dark Snooopy,"Paris, France"
BY CHATEL Fine Arts,"Paris, France"
Galerie Chevalier,"Paris, France"
Memorial du Marechal de Lattre de Tassigny,"Paris, France"
Statue Baron Isidore Taylor,"Paris, France"
Jardin Andre Ulmann,"Paris, France"
Eglise Du Coeur Eucharistique De Jesus,"Paris, France"
Square Philippe Farine,"Paris, France"
Statue de Robert Schuman,"Paris, France"
Fontaine du square d'Orleans,"Paris, France"
Buste de Leon Tolstoi,"Paris, France"
Statue Chien,"Paris, France"
Comedie Des 3 Bornes,"Paris, France"
Le Porteur de Viande,"Paris, France"
Buste de Chateaubriand,"Paris, France"
Fresque Profile,"Paris, France"
Square Eugene Thomas,"Paris, France"
Fresque Les photographes,"Paris, France"
Statue Deux oursons,"Paris, France"
La statue de Saint-Anathase,"Paris, France"
Le Matin,"Paris, France"
Chapelle de l'Adoration Réparatrice,"Paris, France"
Statue Groupe de Baigneuses,"Paris, France"
"Fresque ""La maisonnette""","Paris, France"
"Fresque ""Square Léon""","Paris, France"
Fresque Poupee Rouge,"Paris, France"
Statue La Peinture,"Paris, France"
Pont Khmer,"Paris, France"
La femme aux pommes,"Paris, France"
Henri Farman - Premier kilomètre,"Paris, France"
Fresque Rene Magritte et Frida Kahlo,"Paris, France"
La Statue de Dominique Larrey,"Paris, France"
Square du docteur Grancher,"Paris, France"
La Statue de Francois-Etienne Christophe Kellermann,"Paris, France"
Fresque Manouchian,"Paris, France"
Christuskirche - German Protestant Parish Church,"Paris, France"
"Fresque ""Femmes courage""","Paris, France"
Galerie Artelie,"Paris, France"
Place du 25 Août 1944,"Paris, France"
Fondation Taylor,"Paris, France"
Buste du Comte de la Perouse,"Paris, France"
Fresque Arbre de Vie,"Paris, France"
Fresque Le Marin du Canal,"Paris, France"
Fresque La Crotte,"Paris, France"
"Fresque ""Ecureuil roux""","Paris, France"
Statue Le Mystere,"Paris, France"
Fresque Fougueuse Etreinte,"Paris, France"
"""La nouvelle annonciation"" ou ""le chemin vers les etoiles""","Paris, France"
"Fresque ""La façade animée""","Paris, France"
Fresque La Balancoire,"Paris, France"
Tennis Jean Bouin,"Paris, France"
BelAirFineArt,"Paris, France"
"Fresque ""La petite fille et le panda""","Paris, France"
"Fresque ""Sun-Daze""","Paris, France"
Statue Protection et Avenir,"Paris, France"
Monument a Lucien Guitry,"Paris, France"
Statue la Messagère,"Paris, France"
"Fresque ""Combat de fauves""","Paris, France"
L'Art du Moyen-Age,"Paris, France"
Statue de Lamartine,"Paris, France"
Galerie de Portraits,"Paris, France"
Maria Luisa,"Paris, France"
"Fresque ""NKDM""","Paris, France"
L'Art de la Renaissance,"Paris, France"
Theatre Musical Marsoulan,"Paris, France"
Monument a Jean Mace,"Paris, France"
"Groupe sculpté ""La nuit""","Paris, France"
Jardin James-Joyce,"Paris, France"
Fresque L'Attrape Coeurs,"Paris, France"
Carpenters Workshop Gallery,"Paris, France"
Statue Jeanne d'Arc,"Paris, France"
Fontaine des Guillemites,"Paris, France"
Square de la Place Pasdeloup,"Paris, France"
Fresque Jeunesse et Reconstruction,"Paris, France"
